file,datetime,date,time,stage,stage_name,prev_stage,transition,unified_risk_score,unified_risk_level,hot_area,hot_score,affected_areas,propagation_chain,flow_signals,maxcapa_signals,M16HUB_score,M14_score,M14B_score,M16A_score,M16B_score,M16_score,M16_PKT_score,M16_WT_score,M16HUB_signals,M14_signals,M14B_signals,M16A_signals,M16B_signals,M16HUB_ra,M14_ra,M14B_ra,M16A_ra,M16B_ra,M16HUB_rb_diff30,M14_rb_diff30,M14B_rb_diff30,M16A_rb_diff30,M16B_rb_diff30,M16HUB_rd_fab,M16HUB_stb_util,M16HUB_rev_count,M16HUB_rev_lids,sla_M14,sla_M14B,sla_M16A,sla_M16B,sla_M16HUB,sorter_M14,sorter_M14B,sorter_M16A,sorter_M16B,sorter_M16HUB,reason,M16HUB_pts_RA,M16HUB_pts_RA_sus,M16HUB_pts_RB,M16HUB_pts_RB_fast,M16HUB_pts_RC,M16HUB_pts_RD,M16HUB_pts_SLA,M16HUB_pts_SORT,M16HUB_pts_MAXCAPA,M14_pts_RA,M14_pts_RA_sus,M14_pts_RB,M14_pts_RB_fast,M14_pts_RC,M14_pts_RD,M14_pts_SLA,M14_pts_SORT,M14_pts_MAXCAPA,M14B_pts_RA,M14B_pts_RA_sus,M14B_pts_RB,M14B_pts_RB_fast,M14B_pts_RC,M14B_pts_RD,M14B_pts_SLA,M14B_pts_SORT,M14B_pts_MAXCAPA,M16A_pts_RA,M16A_pts_RA_sus,M16A_pts_RB,M16A_pts_RB_fast,M16A_pts_RC,M16A_pts_RD,M16A_pts_SLA,M16A_pts_SORT,M16A_pts_MAXCAPA,M16B_pts_RA,M16B_pts_RA_sus,M16B_pts_RB,M16B_pts_RB_fast,M16B_pts_RC,M16B_pts_RD,M16B_pts_SLA,M16B_pts_SORT,M16B_pts_MAXCAPA,layer1_total,flow_score,sla_score_total,sorter_score_total,mc_score_total,M16HUB_ra_count,M14_ra_count,M14B_ra_count,M16A_ra_count,M16B_ra_count,M16HUB_rb_diff10,M14_rb_diff10,M14B_rb_diff10,M16A_rb_diff10,M16B_rb_diff10,M16HUB_rc_trend,M14_cnv_skew,M14_rd_oht,M14B_rd_oht,M16A_rd_oht,M16B_rd_oht,M16HUB_sla_cnt,M14_sla_cnt,M16A_sla_cnt,M16B_sla_cnt,M16A_sorter_fail,M16B_sorter_fail,M16HUB_score_raw,M14_score_raw,M14B_score_raw,M16A_score_raw,M16B_score_raw
M16A_HUBROOM_PR.csv,2026-06-09 00:10,2026-06-09,00:10,1,1단계 조기경보,3,3→1,62,관심,M16HUB,22,M16HUB;M16A,"M16HUB(23:10,RA+RA_sus+RB_fast+RD) → M16B(23:12,RA_sus+RB_fast+SLA) → M16A(23:14,RA_sus+RB_fast+SLA) → M14(23:16,RA_sus+RC+SLA)",M16A_2F_TO_HUB=1.6x(주의),,22,5,0,20,5,0,0,0,RA+RA_sus+RD,RA_sus,,RA+RA_sus+SLA,RA_sus,9.38,2.56,3.25,3.04,2.92,21,27,-6,56,-5,0.59,99.41,4,"6ABL6011,6ABL6012,6ABL6031,6ABL0122",13.96,0,17.06,10.55,0,39,15,38,23,0,"hot_area=M16HUB; S1조기경보; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=9.38분/기준9.0),R-A_sus,R-D(FAB저장=0.6%,STB=99.4%)]; M14[R-A_sus]; M16A[R-A'(AVGLOADTIME1MIN=3.04분/기준3.2),R-A_sus,SLA(17.1%4분초과)]; M16B[R-A_sus]; 흐름:M16A_2F_TO_HUB=1.6x(주의)",10,5,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,52,5,5,0,0,4,0,0,2,0,5,11,-11,18,-15,2,0.59,83.28,83.91,94.82,82.27,0,133,109,81,0,0,22,5,0,20,5
M16A_HUBROOM_PR.csv,2026-06-09 00:11,2026-06-09,00:11,1,1단계 조기경보,1,,70,경계,M16HUB,25,M16HUB;M16A,"M16HUB(23:11,RA+RD) → M16B(23:12,RA_sus+RB_fast+SLA) → M16A(23:14,RA_sus+RB_fast+SLA) → M14(23:16,RA_sus+RC+SLA)",,,25,5,0,20,10,0,0,0,RA+RC+RD,RA_sus,,RA+RA_sus+SLA,RA_sus+SLA,5.01,2.78,3.32,3.00,2.99,5,13,-5,30,-10,0,100.00,5,"6ABL6011,6ABL6021,6ABL6032,6ABL0111,6ABL0122",14.64,0,17.72,11.49,0,35,14,37,20,0,"hot_area=M16HUB; S1조기경보; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=5.01분/기준9.0),R-C'(역증가5개:6ABL6011,6ABL6021,6ABL6032,6ABL0111,6ABL0122),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A'(AVGLOADTIME1MIN=3.00분/기준3.2),R-A_sus,SLA(17.7%4분초과)]; M16B[R-A_sus,SLA(11.5%4분초과)]",10,0,0,0,8,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,5,0,0,0,5,0,0,0,0,5,0,0,60,0,10,0,0,4,0,0,2,0,5,8,-4,-4,-29,-9,0.62,77.36,84.18,94.58,84.19,0,125,123,94,0,0,25,5,0,20,10
M16A_HUBROOM_PR.csv,2026-06-09 00:12,2026-06-09,00:12,1,1단계 조기경보,1,,65,경계,M16A,27,M16HUB;M16A,"M16HUB(23:12,RA+RA_sus+RD) → M16B(23:12,RA_sus+RB_fast+SLA) → M16A(23:14,RA_sus+RB_fast+SLA) → M14(23:16,RA_sus+RC+SLA)",,,23,5,0,27,5,0,0,0,RA+RA_sus+RC,RA_sus,,RA+RA_sus+RD+SLA,RA_sus,9.54,2.47,3.13,3.15,2.46,-16,6,-2,27,-2,0,98.82,5,"6ABL6011,6ABL6032,6ABL0111,6ABL0121,6ABL0122",14.05,0,18.69,9.28,0,33,13,37,23,0,"hot_area=M16A; S1조기경보; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=9.54분/기준9.0),R-A_sus,R-C'(역증가5개:6ABL6011,6ABL6032,6ABL0111,6ABL0121,6ABL0122)]; M14[R-A_sus]; M16A[R-A'(AVGLOADTIME1MIN=3.15분/기준3.2),R-A_sus,R-D(OHT=95.4%),SLA(18.7%4분초과)]; M16B[R-A_sus]",10,5,0,0,8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,7,5,0,0,0,5,0,0,0,0,0,0,0,60,0,5,0,0,5,0,0,1,0,-13,0,10,4,-17,-2,0.62,78.91,83.64,95.41,81.98,0,130,117,68,0,0,23,5,0,27,5
M16A_HUBROOM_PR.csv,2026-06-09 00:13,2026-06-09,00:13,1,1단계 조기경보,1,,73,경계,M16A,20,M16HUB;M16A,"M16HUB(23:13,RA+RD) → M16A(23:14,RA_sus+RB_fast+SLA) → M14(23:16,RA_sus+RC+SLA) → M16B(23:41,RA_sus+RB_fast+SLA)",,,18,10,0,20,10,0,0,0,RA+RC,RA_sus+SLA,,RA+RA_sus+SLA,RA_sus+SLA,5.00,2.54,3.00,2.94,2.55,-4,1,2,16,8,0,98.82,4,"6ABL6011,6ABL6022,6ABL0121,6ABL0122",14.69,0,18.57,12.20,0,33,12,35,19,0,"hot_area=M16A; S1조기경보; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=5.00분/기준9.0),R-C'(역증가4개:6ABL6011,6ABL6022,6ABL0121,6ABL0122)]; M14[R-A_sus,SLA(14.7%4분초과)]; M16A[R-A'(AVGLOADTIME1MIN=2.94분/기준3.2),R-A_sus,SLA(18.6%4분초과)]; M16B[R-A_sus,SLA(12.2%4분초과)]",10,0,0,0,8,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,5,0,0,0,5,0,0,0,0,5,0,0,58,0,15,0,0,5,0,0,1,0,-2,4,6,6,-7,-2,0.66,80.27,84.04,93.76,85.67,0,140,127,101,0,0,18,10,0,20,10
M16A_HUBROOM_PR.csv,2026-06-09 00:14,2026-06-09,00:14,1,1단계 조기경보,1,,78,경계,M16HUB,23,M16HUB;M16A,"M16A(23:14,RA_sus+RB_fast+SLA) → M14(23:16,RA_sus+RC+SLA) → M16HUB(23:20,RA+RA_sus) → M16B(23:41,RA_sus+RB_fast+SLA)",,,23,10,0,20,10,0,0,0,RA+RA_sus+RC,RA_sus+SLA,,RA+RA_sus+SLA,RA_sus+SLA,9.80,2.79,2.91,3.17,2.40,10,10,6,28,12,0.59,98.82,3,"6ABL6011,6ABL0121,6ABL0122",15.15,0,19.34,9.12,0,35,12,39,20,0,"hot_area=M16HUB; S1조기경보; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=9.80분/기준9.0),R-A_sus,R-C'(역증가3개:6ABL6011,6ABL0121,6ABL0122)]; M14[R-A_sus,SLA(15.2%4분초과)]; M16A[R-A'(AVGLOADTIME1MIN=3.17분/기준3.2),R-A_sus,SLA(19.3%4분초과)]; M16B[R-A_sus,SLA(9.1%4분초과)]",10,5,0,0,8,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,5,0,0,0,5,0,0,0,0,5,0,0,63,0,15,0,0,5,0,0,1,0,-9,5,4,-13,7,-12,0.65,80.37,82.31,93.99,86.12,0,146,118,68,0,0,23,10,0,20,10
M16A_HUBROOM_PR.csv,2026-06-09 00:15,2026-06-09,00:15,1,1단계 조기경보,1,,63,관심,M16A,20,M16HUB;M16A,"M16A(23:15,RA_sus+RB_fast+SLA) → M14(23:16,RA_sus+RC+SLA) → M16HUB(23:20,RA+RA_sus) → M16B(23:41,RA_sus+RB_fast+SLA)",,,18,5,0,20,10,0,0,0,RA+RC,RA_sus,,RA+RA_sus+SLA,RA_sus+SLA,4.68,2.52,2.88,2.92,2.42,10,21,-2,33,15,0.59,98.82,4,"6ABL6012,6ABL6031,6ABL0121,6ABL0122",13.85,0,19.39,12.40,0,38,12,37,21,0,"hot_area=M16A; S1조기경보; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=4.68분/기준9.0),R-C'(역증가4개:6ABL6012,6ABL6031,6ABL0121,6ABL0122)]; M14[R-A_sus]; M16A[R-A'(AVGLOADTIME1MIN=2.92분/기준3.2),R-A_sus,SLA(19.4%4분초과)]; M16B[R-A_sus,SLA(12.4%4분초과)]",10,0,0,0,8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,5,0,0,0,5,0,0,0,0,5,0,0,53,0,10,0,0,5,0,0,1,0,-12,-2,-2,-2,4,-8,0.65,81.44,85.11,93.17,88.48,0,136,141,109,0,0,18,5,0,20,10
M16A_HUBROOM_PR.csv,2026-06-09 00:16,2026-06-09,00:16,1,1단계 조기경보,1,,83,주의,M16HUB,23,M16HUB;M16A,"M14(23:16,RA_sus+RC+SLA) → M16A(23:16,RA_sus+RB_fast+SLA) → M16HUB(23:20,RA+RA_sus) → M16B(23:41,RA_sus+RB_fast+SLA)",,,23,10,0,20,10,0,0,5,RA+RA_sus+RC,RA_sus+SLA,,RA+RA_sus+SLA,RA_sus+SLA,9.56,2.60,2.87,3.13,2.96,-15,14,5,40,9,0,95.27,4,"6ABL6012,6ABL6031,6ABL0121,6ABL0122",14.25,0,19.27,13.04,0,33,11,32,17,0,"hot_area=M16HUB; S1조기경보; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=9.56분/기준9.0),R-A_sus,R-C'(역증가4개:6ABL6012,6ABL6031,6ABL0121,6ABL0122)]; M14[R-A_sus,SLA(14.2%4분초과)]; M16A[R-A'(AVGLOADTIME1MIN=3.13분/기준3.2),R-A_sus,SLA(19.3%4분초과)]; M16B[R-A_sus,SLA(13.0%4분초과)]; M16_WT[R-A_sus]",10,5,0,0,8,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,5,0,0,0,5,0,0,0,0,5,0,0,68,0,15,0,0,5,0,0,1,0,-14,-5,4,9,7,-7,0.68,80.95,85.90,91.05,88.63,0,126,126,103,0,0,23,10,0,20,10
M16A_HUBROOM_PR.csv,2026-06-09 00:17,2026-06-09,00:17,3,3단계 ⭐확정,1,1→3,83,주의,M16A,25,M14;M16A,"M16A(23:17,RA_sus+RB_fast+SLA) → M16HUB(23:20,RA+RA_sus) → M16B(23:41,RA_sus+RB_fast+SLA) → M14(23:58,RA_sus+RC+SLA)",,,10,18,0,25,10,0,0,5,RA,RA_sus+RC+SLA,,RA+RA_sus+RB_fast+SLA,RA_sus+SLA,4.85,2.56,2.93,2.84,2.59,-33,-24,-2,31,6,0,94.67,6,"6ABL6011,6ABL6012,6ABL6022,6ABL6031,6ABL6032,6ABL0121",14.30,0,17.48,11.08,0,36,10,35,18,0,"hot_area=M16A; S3확정; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=4.85분/기준9.0)]; M14[R-A_sus,R-C'(CNV쏠림),SLA(14.3%4분초과)]; M16A[R-A'(AVGLOADTIME1MIN=2.84분/기준3.2),R-A_sus,R-B_fast(+27/10분),SLA(17.5%4분초과)]; M16B[R-A_sus,SLA(11.1%4분초과)]; M16_WT[R-A_sus]",10,0,0,0,0,0,0,0,0,0,5,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,10,5,0,5,0,0,5,0,0,0,5,0,0,0,0,5,0,0,68,0,15,0,0,5,0,0,1,0,-22,-11,-6,27,8,1,0.72,81.73,86.30,89.63,88.48,0,131,132,94,0,0,10,18,0,25,10
M16A_HUBROOM_PR.csv,2026-06-09 00:18,2026-06-09,00:18,3,3단계 ⭐확정,3,,76,경계,M16A,25,M16HUB;M16A,"M16A(23:18,RA_sus+RB_fast+SLA) → M16HUB(23:20,RA+RA_sus) → M16B(23:41,RA_sus+RB_fast+SLA) → M14(23:58,RA_sus+RC+SLA)",,,23,13,0,25,5,0,0,5,RA+RA_sus+RC,RA_sus+RC,,RA+RA_sus+RB_fast+SLA,RA_sus,9.26,2.76,2.81,3.05,2.76,-54,-44,-8,38,6,1.18,94.08,5,"6ABL6012,6ABL6022,6ABL6031,6ABL6032,6ABL0112",13.55,0,17.39,11.05,0,43,13,37,19,0,"hot_area=M16A; S3확정; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=9.26분/기준9.0),R-A_sus,R-C'(역증가5개:6ABL6012,6ABL6022,6ABL6031,6ABL6032,6ABL0112)]; M14[R-A_sus,R-C'(CNV쏠림)]; M16A[R-A'(AVGLOADTIME1MIN=3.05분/기준3.2),R-A_sus,R-B_fast(+33/10분),SLA(17.4%4분초과)]; M16B[R-A_sus]; M16_WT[R-A_sus]",10,5,0,0,8,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,5,0,0,5,0,0,0,5,0,0,0,0,0,0,0,71,0,5,0,0,5,0,0,1,0,-26,-18,-8,33,5,-4,0.72,81.24,86.04,87.99,84.64,0,126,116,81,0,0,23,13,0,25,5
M16A_HUBROOM_PR.csv,2026-06-09 00:19,2026-06-09,00:19,1,1단계 조기경보,3,3→1,58,관심,M16HUB,18,M16HUB,"M16A(23:19,RA_sus+RB_fast+SLA) → M16HUB(23:20,RA+RA_sus) → M16B(23:41,RA_sus+RB_fast+SLA) → M14(23:58,RA_sus+RC+SLA)",,,18,10,0,10,5,0,0,5,RA+RC,RA_sus+SLA,,RA_sus+SLA,RA_sus,5.35,2.40,2.96,2.61,2.82,-49,-43,-3,20,-18,1.78,96.45,3,"6ABL6012,6ABL6022,6ABL0112",12.43,0,16.57,10.85,0,44,14,39,21,0,"hot_area=M16HUB; S1조기경보; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=5.35분/기준9.0),R-C'(역증가3개:6ABL6012,6ABL6022,6ABL0112)]; M14[R-A_sus,SLA(12.4%4분초과)]; M16A[R-A_sus,SLA(16.6%4분초과)]; M16B[R-A_sus]; M16_WT[R-A_sus]",10,0,0,0,8,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,48,0,10,0,0,5,0,0,0,0,-41,-29,-8,11,3,-11,0.69,81.63,85.24,89.40,79.62,0,119,120,89,0,0,18,10,0,10,5
M16A_HUBROOM_PR.csv,2026-06-09 00:20,2026-06-09,00:20,1,1단계 조기경보,1,,53,관심,M16HUB,23,M16HUB,"M16HUB(23:20,RA+RA_sus) → M16A(23:26,RA_sus+RB_fast+SLA) → M16B(23:41,RA_sus+RB_fast+SLA) → M14(23:58,RA_sus+RC+SLA)",,,23,5,0,10,5,0,0,5,RA+RA_sus+RC,RA_sus,,RA_sus+SLA,RA_sus,7.44,2.74,2.89,2.66,2.38,-62,-51,-10,34,-3,2.96,97.04,4,"6ABL6012,6ABL6022,6ABL6032,6ABL0112",13.11,0,15.11,7.90,0,39,13,31,19,0,"hot_area=M16HUB; S1조기경보; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=7.44분/기준9.0),R-A_sus,R-C'(역증가4개:6ABL6012,6ABL6022,6ABL6032,6ABL0112)]; M14[R-A_sus]; M16A[R-A_sus,SLA(15.1%4분초과)]; M16B[R-A_sus]; M16_WT[R-A_sus]",10,5,0,0,8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,48,0,5,0,0,4,0,0,0,0,-43,-32,-8,18,2,-4,0.64,78.72,85.11,90.22,75.92,0,129,99,58,0,0,23,5,0,10,5
M16A_HUBROOM_PR.csv,2026-06-09 00:21,2026-06-09,00:21,1,1단계 조기경보,1,,65,경계,M16HUB,25,M16HUB;M16_WT,"M16HUB(23:21,RA+RB_fast) → M16A(23:26,RA_sus+RB_fast+SLA) → M16B(23:41,RA_sus+RB_fast+SLA) → M14(23:58,RA_sus+RC+SLA) → M16_WT(00:21,RA+RA_sus)",,,25,5,0,10,5,0,0,15,RA+RC+RD,RA_sus,,RA_sus+SLA,RA_sus,4.59,2.50,3.06,2.75,2.54,-69,-49,-9,0,-8,0.59,99.41,6,"6ABL6012,6ABL6021,6ABL6022,6ABL6032,6ABL0111,6ABL0112",13.04,0,14.68,11.00,0,38,15,36,18,0,"hot_area=M16HUB; S1조기경보; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=4.59분/기준9.0),R-C'(역증가6개:6ABL6012,6ABL6021,6ABL6022,6ABL6032,6ABL0111,6ABL0112),R-D(FAB저장=0.6%,STB=99.4%)]; M14[R-A_sus]; M16A[R-A_sus,SLA(14.7%4분초과)]; M16B[R-A_sus]; M16_WT[R-A'(AVGTOTALTIME1MIN=2.91분/기준2.8),R-A_sus]",10,0,0,0,8,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,60,0,5,0,0,4,0,0,0,0,-36,-28,-3,17,9,-3,0.65,78.91,80.59,90.11,78.73,0,114,112,95,0,0,25,5,0,10,5
M16A_HUBROOM_PR.csv,2026-06-09 00:22,2026-06-09,00:22,3,3단계 ⭐확정,1,1→3,67,경계,M16HUB,22,M16HUB;M16A;M16_WT,"M16HUB(23:22,RA+RA_sus+RB_fast+RC) → M16A(23:26,RA_sus+RB_fast+SLA) → M16B(23:41,RA_sus+RB_fast+SLA) → M14(23:58,RA_sus+RC+SLA) → M16_WT(00:21,RA+RA_sus)",,,22,5,0,15,5,0,0,15,RA+RA_sus+RD,RA_sus,,RA_sus+RB_fast+SLA,RA_sus,8.80,2.67,2.97,2.88,2.63,-20,-45,-2,19,-12,0,100.00,5,"6ABL6021,6ABL6022,6ABL6032,6ABL0111,6ABL0112",13.19,0,13.96,11.18,0,43,17,32,18,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=8.80분/기준9.0),R-A_sus,R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus,R-B_fast(+33/10분),SLA(14.0%4분초과)]; M16B[R-A_sus]; M16_WT[R-A'(AVGTOTALTIME1MIN=1.92분/기준2.8),R-A_sus]",10,5,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,5,0,0,0,5,0,0,0,0,0,0,0,62,0,5,0,0,3,0,0,0,0,13,-14,-8,33,3,9,0.63,81.63,79.65,92.46,77.99,0,120,97,86,0,0,22,5,0,15,5
M16A_HUBROOM_PR.csv,2026-06-09 00:23,2026-06-09,00:23,3,3단계 ⭐확정,3,,67,경계,M16HUB,17,M16HUB;M16A;M16_WT,"M16HUB(23:23,RA+RB_fast) → M16A(23:26,RA_sus+RB_fast+SLA) → M16B(23:41,RA_sus+RB_fast+SLA) → M14(23:58,RA_sus+RC+SLA) → M16_WT(00:21,RA+RA_sus)",,,17,5,0,15,5,0,5,15,RA+RD,RA_sus,,RA_sus+RB_fast+SLA,RA_sus,4.60,2.70,2.86,2.90,2.54,8,-6,16,39,3,0,100.00,6,"6ABL6012,6ABL6021,6ABL6022,6ABL0111,6ABL0112,6ABL0121",13.76,0,13.00,9.47,0,39,14,31,16,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=4.60분/기준9.0),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus,R-B_fast(+31/10분),SLA(13.0%4분초과)]; M16B[R-A_sus]; M16_PKT[R-A_sus]; M16_WT[R-A'(AVGTOTALTIME1MIN=2.47분/기준2.8),R-A_sus]",10,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,5,0,0,0,5,0,0,0,0,0,0,0,62,0,5,0,0,3,0,0,0,0,10,12,-3,31,-1,20,0.65,86.10,82.58,91.87,83.31,0,127,98,81,0,0,17,5,0,15,5
M16A_HUBROOM_PR.csv,2026-06-09 00:24,2026-06-09,00:24,1,1단계 조기경보,3,3→1,52,관심,M16HUB,22,M16HUB;M16_WT,"M16HUB(23:24,RA+RA_sus+RB_fast) → M16A(23:26,RA_sus+RB_fast+SLA) → M16B(23:41,RA_sus+RB_fast+SLA) → M14(23:58,RA_sus+RC+SLA) → M16_WT(00:21,RA+RA_sus)",,,22,5,0,5,5,0,0,15,RA+RA_sus+RD,RA_sus,,RA_sus,RA_sus,6.73,2.72,2.87,2.63,2.59,27,-14,18,25,3,0,99.41,5,"6ABL6012,6ABL6021,6ABL6022,6ABL6031,6ABL0111",14.05,0,12.70,9.97,0,36,12,28,16,0,"hot_area=M16HUB; S1조기경보; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=6.73분/기준9.0),R-A_sus,R-D(FAB저장=0.0%,STB=99.4%)]; M14[R-A_sus]; M16A[R-A_sus]; M16B[R-A_sus]; M16_WT[R-A'(AVGTOTALTIME1MIN=2.54분/기준2.8),R-A_sus]",10,5,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,52,0,0,0,0,2,0,0,0,0,17,-5,2,18,-15,1,0.64,88.82,84.31,93.52,81.24,0,139,86,76,0,0,22,5,0,5,5
M16A_HUBROOM_PR.csv,2026-06-09 00:25,2026-06-09,00:25,1,1단계 조기경보,1,,45,관심,M16_WT,15,M16_WT,"M16HUB(23:25,RA+RB_fast) → M16A(23:26,RA_sus+RB_fast+SLA) → M16B(23:41,RA_sus+RB_fast+SLA) → M14(23:58,RA_sus+RC+SLA) → M16_WT(00:21,RA+RA_sus)",,,10,5,0,5,5,0,5,15,RA,RA_sus,,RA_sus,RA_sus,4.99,2.80,2.86,2.93,2.38,47,15,20,38,24,0,98.82,7,"6ABL6012,6ABL6021,6ABL6022,6ABL6031,6ABL0111,6ABL0112,6ABL0121",14.64,0,12.97,9.52,0,36,13,33,18,0,"hot_area=M16_WT; S1조기경보; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=4.99분/기준9.0)]; M14[R-A_sus]; M16A[R-A_sus]; M16B[R-A_sus]; M16_PKT[R-A_sus]; M16_WT[R-A'(AVGTOTALTIME1MIN=2.15분/기준2.8),R-A_sus]",10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,45,0,0,0,0,2,0,0,0,0,19,11,5,4,-10,13,0.60,91.64,82.85,93.40,84.64,0,130,97,80,0,0,10,5,0,5,5
M16A_HUBROOM_PR.csv,2026-06-09 00:26,2026-06-09,00:26,2,2단계 주의보,1,1→2,60,관심,M16HUB,20,M16HUB;M16_WT,"M16HUB(23:26,RA+RA_sus) → M16A(23:26,RA_sus+RB_fast+SLA) → M16B(23:41,RA_sus+RB_fast+SLA) → M14(23:58,RA_sus+RC+SLA) → M16_WT(00:21,RA+RA_sus)",,,20,10,0,5,5,0,5,15,RA+RA_sus+RB_fast,RA_sus+RB_fast,,RA_sus,RA_sus,7.92,2.58,2.98,2.70,2.88,62,38,23,24,24,0.59,98.22,6,"6ABL6012,6ABL6021,6ABL6022,6ABL6031,6ABL0111,6ABL0112",14.82,0,12.25,9.75,0,35,11,29,16,0,"hot_area=M16HUB; S2주의보; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=7.92분/기준9.0),R-A_sus,R-B_fast(+37/10분)]; M14[R-A_sus,R-B_fast(+28/10분)]; M16A[R-A_sus]; M16B[R-A_sus]; M16_PKT[R-A_sus]; M16_WT[R-A'(AVGTOTALTIME1MIN=2.16분/기준2.8),R-A_sus]",10,5,0,5,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,60,0,0,0,0,1,0,0,0,0,37,28,-5,-2,-9,13,0.59,91.25,80.59,93.99,82.72,0,135,81,74,0,0,20,10,0,5,5
M16A_HUBROOM_PR.csv,2026-06-09 00:27,2026-06-09,00:27,3,3단계 ⭐확정,2,2→3,75,경계,M16HUB,15,M16HUB;M14;M16_WT,"M16HUB(23:28,RA+RA_sus) → M16A(23:28,RA_sus+RB_fast+SLA) → M16B(23:41,RA_sus+RB_fast+SLA) → M14(23:58,RA_sus+RC+SLA) → M16_WT(00:21,RA+RA_sus)",,,15,15,0,5,5,10,5,15,RA+RB_fast,RA_sus+RB_fast+SLA,,RA_sus,RA_sus,5.33,2.51,2.86,2.83,2.30,45,37,1,17,6,0.59,98.22,6,"6ABL6012,6ABL6021,6ABL6022,6ABL6031,6ABL0111,6ABL0112",16.23,0,12.43,7.89,0,34,13,30,15,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=5.33분/기준9.0),R-B_fast(+46/10분)]; M14[R-A_sus,R-B_fast(+37/10분),SLA(16.2%4분초과)]; M16A[R-A_sus]; M16B[R-A_sus]; M16[R-B(SENDQUEUETOTAL+49/30분/기준+20)]; M16_PKT[R-A_sus]; M16_WT[R-A'(AVGTOTALTIME1MIN=1.79분/기준2.8),R-A_sus]",10,0,0,5,0,0,0,0,0,0,5,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,70,0,5,0,0,1,0,0,0,0,46,37,0,-9,-8,15,0.57,89.70,83.51,94.23,79.17,0,154,89,66,0,0,15,15,0,5,5
